index,label
3589,"""Proceeding of the 11th European Workshop on Knowledge Acquisition, Modeling,and Management (EKAW '99), Dagstuhl Castle, Germany, May 26-29, 1999"""
3590,"""Proceeding of the Workshop on Semantics for Business Process Management at the 3rd European Semantic Web Conference 2006"""
3591,"""Proceedings ""Wirtschaftsinformatik 2003 â€“ Medien, MÃ¤rkte, MobilitÃ¤t"", Dresden"""
3592,"""Proceedings CSIT' 2004"""
3593,"""Proceedings Eighth IEEE International Symposium on Object-Oriented Real-Time Distributed Computing (ISORC 2005), 18-20 May 2005, Seattle, WA, USA"""
3594,"""Proceedings ISoLA 2006"""
3595,"""Proceedings Informatik 2003 - Innovative Informatikanwendungen, GI-Jahrestagung, Frankfurt"""
3596,"""Proceedings der 4. Deutschen Tagung ""Wissensbasierte Systeme"", XPS'97, Bad Honnef, 5.-7. MÃ¤rz 1997"""
3597,"""Proceedings der Data Warehousing 2002 (DW2002): Vom Knowledge Warehouse zum Corporate Knowledge Center"""
3598,"""Proceedings der Konferenz WM2003. Luzern, CH, April 2-4. Lecture Notes in Informatics"""
3599,"""Proceedings der Workshopwoche der GI-Fachgruppen/Arbeitskreise FGML, FGWM, ABIS, AKKD"""
3600,"""Proceedings des 12. Workshops Algorithmen und Werkzeuge fÃ¼r Petrinetze (AWPN'05)"""
3601,"""Proceedings des Symposiums ""Entwicklung Web-Service-basierter Anwendungen"" im Rahmen der ""Informatik 2003 - Innovative Informatikanwendungen"", GI-Jahrestagung, Frankfurt"""
3602,"""Proceedings of  Enterprise Modelling and Information Systems Architectures  (EMISA) 2005, October 24-25, 2005 - Klagenfurt, Austria (in conjunction with ER'05)"""
3603,"""Proceedings of  Intelligent Adaptive Systems Workshop IAS-95, Melbourne-beach, Florida"""
3604,"""Proceedings of 10th European Conference on Logics in Artificial Intelligence (JELIA'06)"""
3605,"""Proceedings of 10th European Workshop on Knowledge Acquisition, Modeling, and Management (EKAW`97)"""
3606,"""Proceedings of 10th International workshop on Non-Monotonic Reasoning (NMR04)"""
3607,"""Proceedings of 11th International workshop on Non-Monotonic Reasoning (NMR06)"""
3608,"""Proceedings of 1st International Conference on Web Services"""
3609,"""Proceedings of 21th National Conference on Artificial Intelligence (AAAI'06)"""
3610,"""Proceedings of 2nd CoLogNET-ElsNET Symposium"""
3611,"""Proceedings of 2nd European Workshop on the Integration of Knowledge, Semantic and Digital Media Technologies (EWIMT-2005)"""
3612,"""Proceedings of 2nd International Conference on E-Business and Telecommunication Networks (ICETE 2005)"""
3613,"""Proceedings of 2nd International Conference on Web Services"""
3614,"""Proceedings of 9th International Conference on Principles of Knowledge Representation and Reasoning (KR 2004)"""
3615,"""Proceedings of E-Learn 2002: World Conference on E-Learning in Corporate, Government, Healthcare, & Higher Education, October 15-19 2002, Montreal, Canada"""
3616,"""Proceedings of EURO mGOV 2005"""
3617,"""Proceedings of Evaluation of Ontology-based Tools (EON2003) at 2nd International Semantic Web Conference (ISWC 2003)"""
3618,"""Proceedings of FGML Workshop. Special Interest Group of German Information Society (FGML - Fachgruppe Maschinelles Lernen der GI e.V.)"""
3619,"""Proceedings of FOIS2006"""
3620,"""Proceedings of First International Conference on Knowledge Science, Engineering and Management"""
3621,"""Proceedings of IADIS International Conference on WWW/Internet"""
3622,"""Proceedings of ICL 2002 â€“ Blended Learning. Villach/Ã–sterreich, 25.-27.09.2002"""
3623,"""Proceedings of IEEE International Conference on Systems, Man, and Cybernetics"""
3624,"""Proceedings of Information Technology and KNOWledge Systems (IT&KNOWS), a part of the 15th IFIP World Computer Congress, Vienna/Budapest"""
3625,"""Proceedings of International Conference on Knowledge Management 2002 (I-KNOW'02) , July 11-12 2002, Graz, Austria"""
3626,"""Proceedings of International Conference on Self-Organization and Autonomous Systems in Computing and Communications (SOAS 2006)"""
3627,"""Proceedings of International Conference on Uncertainty in Artificial Intelligence (UAI'05)"""
3628,"""Proceedings of International Joint Conference on Artificial Intelligence ( IJCAI'05)"""
3629,"""Proceedings of JXTA Workshop - Potenziale, Konzepte, Anwendungen"""
3630,"""Proceedings of K-Cap 2001"""
3631,"""Proceedings of MATES-2003. First German Conference on Multiagent Technologies"""
3632,"""Proceedings of Networked Learning 2002. Berlin, 01.-04.05.2002."""
3633,"""Proceedings of Semantische Technologien fÃ¼r Informationsportale, Informatik04"""
3634,"""Proceedings of Softwaretechnik `95, Braunschweig, 10. -11. Oktober, GI-FachausschuÃŸ 2.1 ""Softwaretechnik und Programmiersprachen"", Verbund SofTec NRW"""
3635,"""Proceedings of The 15th International World Wide Web Conference"""
3636,"""Proceedings of The 22nd Annual ACM Symposium on Applied Computing (SAC)"""
3637,"""Proceedings of Third International Conference Fuzzy Systems and Knowledge Discovery (FSKD 2006)"""
3638,"""Proceedings of Wikimania 2005 - The First International Wikimedia Conference"""
3639,"""Proceedings of Workshop ""From Machine Learning to Knowledge Discovery in Databases"" at the ICML 1999, Bled, Slowenia, June, 26-31, 1999"""
3640,"""Proceedings of Workshop on OWL Experiences and Directions"""
3641,"""Proceedings of Workshop on Semantic Web Enabled Software Engineering (SWESE)"""
3642,"""Proceedings of World Conference on Educational Multimedia, Hypermedia and Telecommunications 2005"""
3643,"""Proceedings of eighth European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty (ECSQARU05)"""
3644,"""Proceedings of the  Annual International Sustainable Development Research Conference"""
3645,"""Proceedings of the  First Workshop on Semantic Wikis  -- From Wiki To Semantics"""
3646,"""Proceedings of the 10th Banff Knowledge Acquisition for Knowledge-Based Systems Workshop (KAW-96), Banff, Canada, November 9-14, 1996"""
3647,"""Proceedings of the 10th Banff Knowledge Acquisition for Knowledge-Based Systems Workshop (KAW-96), Banff, Canada, Novemver 9-14, 1996"""
3648,"""Proceedings of the 10th European Workshop on Knowledge Acquisition, Modeling, and Management (EKAW'97)"""
3649,"""Proceedings of the 10th International Conference on Applications of Natural Language to Information Systems (NLDB)"""
3650,"""Proceedings of the 10th International Conference on Information Technology and Travel & Tourism, ENTER 2003, Helsinki, Finland, 29th-31st January 2003"""
3651,"""Proceedings of the 10th Knowledge Acquisition for Knowledge-Based Systems Workshop (KAW'96), Banff, Canada, November 9 - 14, 1996"""
3652,"""Proceedings of the 11th International Conference Expert Systems And Their Applications, Avignon, May 27-31, 1991"""
3653,"""Proceedings of the 11th International Flairs Conference (FLAIRS-98), Sanibel Island, Florida"""
3654,"""Proceedings of the 11th International World Wide Web Conference, WWW 2002, Honolulu, Hawaii, May 7-11, 2002"""
3655,"""Proceedings of the 11th Workshop on Knowledge Acquisition, Modeling, and Management (KAW '98)"""
3656,"""Proceedings of the 11th Workshop on Knowledge Acquisition, Modeling, and Management (KAW '98), Banff, Canada"""
3657,"""Proceedings of the 12th European Conference on Artificial Intelligence (ECAI-96), Budapest, August 12-16, 1996"""
3658,"""Proceedings of the 12th IEEE International Conference on Automated Software Engineering (ASEC-97), Incline Village, Nevada, November 3-5, 1997"""
3659,"""Proceedings of the 12th Portuguese Conference on Artificial Intelligence - Progress in Artificial Intelligence (EPIA 2005)"""
3660,"""Proceedings of the 12th Workshop for Knowledge Acquisition, Modeling and management (KAW'99), Banff, Canada"""
3661,"""Proceedings of the 12th Workshop on Automated Reasoning, ARW 2005, Edinburgh, UK, July 2005"""
3662,"""Proceedings of the 13th European Conference on Artificial Intelligence (ECAI '98), Brighton, UK, August 23-28, 1998"""
3663,"""Proceedings of the 13th European Conference on Artificial Intelligence (ECAI-98), Brighton, UK"""
