doi,instance,num_citations,cls
10.1016/j.ijmedinf.2013.05.009,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/FossumESHE13,3,1
10.1007/978-3-642-04268-3_92,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/KabusKMGLP09,1,0
10.1007/s00521-013-1481-0,http://dblp.l3s.de/d2r/resource/publications/journals/nca/HasanK14,1,0
10.1007/978-3-642-20847-8_7,http://dblp.l3s.de/d2r/resource/publications/conf/pakdd/ParimiC11,1,0
10.1016/j.neuroimage.2014.05.046,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/KabdebonLSPDD14,2,1
10.1016/j.jbi.2005.02.001,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/ArochaWP05,1,0
10.1007/978-3-642-40453-5_17,http://dblp.l3s.de/d2r/resource/publications/conf/wabi/MinkinPKVP13,4,1
10.1186/1471-2342-13-26,http://dblp.l3s.de/d2r/resource/publications/journals/bmcmi/WongGCH13,2,1
10.1162/jocn_a_00827,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/WoolgarAWR15,1,0
10.1007/s10791-012-9203-2,http://dblp.l3s.de/d2r/resource/publications/journals/ir/Munro13,1,0
10.1007/s11192-010-0297-2,http://dblp.l3s.de/d2r/resource/publications/journals/scientometrics/AbramoD11,1,0
10.1016/j.cad.2008.10.014,http://dblp.l3s.de/d2r/resource/publications/journals/cad/BourdotCPATV10,1,0
10.4018/978-1-61350-053-8,http://dblp.l3s.de/d2r/resource/publications/books/igi/Sakr2011,1,0
10.1016/j.csda.2013.09.013,http://dblp.l3s.de/d2r/resource/publications/journals/csda/CampbellL14,1,0
10.1093/bioinformatics/bts553,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/YangTCW12,1,0
10.1093/bioinformatics/btu540,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/DaleyS14,2,1
10.1016/j.neuroimage.2013.02.080,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GuZHZ13,1,0
10.1007/s10514-014-9383-2,http://dblp.l3s.de/d2r/resource/publications/journals/arobots/LaroucheZ14,1,0
10.1287/orsc.2013.0828,http://dblp.l3s.de/d2r/resource/publications/journals/orgsci/LeungS14,1,0
10.1371/journal.pcbi.1000955,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/GnanakaranDBLSLTGGHCSSKGMK10,1,0
10.1007/978-3-540-75140-3_16,http://dblp.l3s.de/d2r/resource/publications/conf/cmsb/NaldiTC07,4,1
10.1371/journal.pcbi.0030123,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/Notredame07,3,1
10.1007/s10462-011-9220-3,http://dblp.l3s.de/d2r/resource/publications/journals/air/MharibRMM12,1,0
10.1007/s11235-011-9458-8,http://dblp.l3s.de/d2r/resource/publications/journals/telsys/BorujeniE13,1,0
10.1093/bioinformatics/btv261,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/El-KebirOAR15,1,0
10.1016/j.patrec.2009.12.018,http://dblp.l3s.de/d2r/resource/publications/journals/prl/ValeroCBTW10,1,0
10.1016/j.jbi.2015.10.012,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/YaoZWWZRB15,1,0
10.1093/nar/gks379,http://dblp.l3s.de/d2r/resource/publications/journals/nar/WongM0E12,1,0
10.1007/s10994-015-5540-x,http://dblp.l3s.de/d2r/resource/publications/journals/ml/OnetoRA16,1,0
10.1007/978-3-642-35173-0_18,http://dblp.l3s.de/d2r/resource/publications/conf/semweb/ElbedweihyWC12,1,0
10.1109/18.256506,http://dblp.l3s.de/d2r/resource/publications/journals/tit/Breiman93,1,0
10.1007/978-3-319-06028-6_44,http://dblp.l3s.de/d2r/resource/publications/conf/ecir/KapteinBL14,1,0
10.1093/bioinformatics/btt525,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HowisonZD13,1,0
10.1002/sat.957,http://dblp.l3s.de/d2r/resource/publications/journals/ijscn/CerveraGE11,1,0
10.1016/j.neuroimage.2010.09.038,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/CottiRSNC11,1,0
10.1016/j.ijinfomgt.2014.12.005,http://dblp.l3s.de/d2r/resource/publications/journals/ijinfoman/Hajli15,1,0
10.1016/j.ins.2009.05.012,http://dblp.l3s.de/d2r/resource/publications/journals/isci/RamirezGSRLAG13,4,1
10.4018/978-1-60960-123-2,http://dblp.l3s.de/d2r/resource/publications/books/daglib/0025851,1,0
10.1016/j.neuroimage.2012.03.019,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/HoltzPWLH12,4,1
10.1016/j.cageo.2011.07.006,http://dblp.l3s.de/d2r/resource/publications/journals/gandc/PaiSS12,1,0
10.1016/j.neuroimage.2010.02.047,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ChengCLCD10,6,1
10.1371/journal.pcbi.1004390,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/LeiboLAP15,1,0
10.1016/j.jbi.2011.05.006,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/Martinez-CostaTF11,2,1
10.1371/journal.pcbi.0030037,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/ZhouRWZ07,5,1
10.1371/journal.pcbi.1004114,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/Brette15,5,1
10.1109/2.410146,http://dblp.l3s.de/d2r/resource/publications/journals/computer/FlicknerSAHDGHLPSY95,2,1
10.1007/978-3-642-13193-6_39,http://dblp.l3s.de/d2r/resource/publications/conf/wea/CaroliCLRTW10,1,0
10.1007/978-3-642-36812-7_2,http://dblp.l3s.de/d2r/resource/publications/conf/arc/ArramTLJ13,1,0
10.1007/978-1-60761-444-9_8,http://dblp.l3s.de/d2r/resource/publications/books/daglib/p/HughesML10,1,0
10.1007/978-3-642-04274-4_11,http://dblp.l3s.de/d2r/resource/publications/conf/icann/BrabanterPBDSHM09,1,0
10.1007/s00422-012-0507-5,http://dblp.l3s.de/d2r/resource/publications/journals/bc/MoioliVH12,1,0
10.1016/j.knosys.2010.01.013,http://dblp.l3s.de/d2r/resource/publications/journals/kbs/ShiehWH10,1,0
10.1016/j.neucom.2010.08.026,http://dblp.l3s.de/d2r/resource/publications/journals/ijon/FaiglKVP11,1,0
10.1093/nar/gku1121,http://dblp.l3s.de/d2r/resource/publications/journals/nar/GuirimandDN15,11,1
10.1002/asi.20732,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/Leydesdorff08,1,0
10.1093/nar/gkp945,http://dblp.l3s.de/d2r/resource/publications/journals/nar/WangXSFLJS10,3,1
10.1016/j.neuroimage.2015.07.054,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/DuPLSYHCC15,1,0
10.1016/j.eswa.2014.09.012,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/SantosZ15,1,0
10.1093/nar/26.1.55,http://dblp.l3s.de/d2r/resource/publications/journals/nar/HuertaSTC98,5,1
10.1186/s13326-015-0039-8,http://dblp.l3s.de/d2r/resource/publications/journals/biomedsem/TaoHA16,1,0
10.1016/j.chb.2006.05.008,http://dblp.l3s.de/d2r/resource/publications/journals/chb/ValckeSKG07,2,1
10.1016/j.jbi.2009.07.007,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/MykowieckaMK09,2,1
10.1109/29.7543,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/ZiskindW88,1,0
10.1162/089976601300014448,http://dblp.l3s.de/d2r/resource/publications/journals/neco/NykampT01,2,1
10.1093/bib/bbr070,http://dblp.l3s.de/d2r/resource/publications/journals/bib/CapriottiNKB12,5,1
10.1007/978-3-540-75767-2_2,http://dblp.l3s.de/d2r/resource/publications/series/sci/BurnsFH08,2,1
10.1371/journal.pcbi.1003590,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/FarinellaRGLS14,1,0
10.1186/1758-2946-4-12,http://dblp.l3s.de/d2r/resource/publications/journals/jcheminf/ErtlR12,1,0
10.1007/s11192-012-0840-4,http://dblp.l3s.de/d2r/resource/publications/journals/scientometrics/DanellH13,1,0
10.1109/36.942551,http://dblp.l3s.de/d2r/resource/publications/journals/tgrs/KerrWWMFB01,2,1
10.1016/j.compbiolchem.2013.10.005,http://dblp.l3s.de/d2r/resource/publications/journals/candc/YilmazOU14,1,0
10.1093/nar/gkp302,http://dblp.l3s.de/d2r/resource/publications/journals/nar/McwilliamVGLNMML09,1,0
10.1155/2013/243257,http://dblp.l3s.de/d2r/resource/publications/journals/cmmm/XiaoD13,1,0
10.1002/rob.20414,http://dblp.l3s.de/d2r/resource/publications/journals/jfr/Kendoul12,3,1
10.1007/978-3-319-10404-1_53,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/MountneyFNSM14,1,0
10.1137/1035003,http://dblp.l3s.de/d2r/resource/publications/journals/siamrev/JacquezS93,1,0
10.1007/978-3-642-34321-6_50,http://dblp.l3s.de/d2r/resource/publications/conf/icsoc/ZhangZYLC12,1,0
10.1016/j.asoc.2011.10.016,http://dblp.l3s.de/d2r/resource/publications/journals/asc/ChenG12,1,0
10.1093/database/bav097,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/ZhangZZZX15,1,0
10.1016/j.ress.2009.09.001,http://dblp.l3s.de/d2r/resource/publications/journals/ress/YeLX10,1,0
10.1016/j.knosys.2013.09.001,http://dblp.l3s.de/d2r/resource/publications/journals/kbs/ZhouLJZYGZ13,1,0
10.1016/j.neuroimage.2010.04.028,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/JollesGBRC10,1,0
10.1093/bioinformatics/btq365,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/BalzerMLSJ10,6,1
10.1006/ijhc.1996.0090,http://dblp.l3s.de/d2r/resource/publications/journals/ijmms/HeijstSW97,1,0
10.1016/j.eswa.2008.01.085,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/KurtSAKB09,1,0
10.1371/journal.pcbi.1004655,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/DalzielBPBMG16,1,0
10.1371/journal.pcbi.1001122,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/WaltemathABBBBCCCCGHHHKLMMNNNSSSSTWN11,4,1
10.1093/bioinformatics/btr502,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ShiZ11,1,0
10.1021/ci400552z,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/LevitBKSN14,1,0
10.1016/j.amc.2013.05.077,http://dblp.l3s.de/d2r/resource/publications/journals/amc/ForysP13,1,0
10.1109/83.951537,http://dblp.l3s.de/d2r/resource/publications/journals/tip/LiO01a,2,1
10.1016/j.neuroimage.2011.12.007,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/MullerCTE12,2,1
10.1371/journal.pcbi.1000637,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/TabareauSP10,2,1
10.1016/j.cmpb.2010.04.016,http://dblp.l3s.de/d2r/resource/publications/journals/cmpb/LeeCT11,1,0
10.1016/j.ins.2010.07.013,http://dblp.l3s.de/d2r/resource/publications/journals/isci/WangLWWYT11,2,1
10.1093/nar/gkt1121,http://dblp.l3s.de/d2r/resource/publications/journals/nar/WangLCGPYGX14,3,1
10.3389/fncom.2010.00151,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/Neri10,2,1
10.1007/978-3-319-11460-6_22,http://dblp.l3s.de/d2r/resource/publications/conf/bis/SapuricK14,1,0
10.1109/78.709534,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/AbramovichGGS98,1,0
10.1093/bioinformatics/btt697,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/CamilloSTC14,1,0
10.1089/brain.2012.0079,http://dblp.l3s.de/d2r/resource/publications/journals/brain/SohnYJ12,2,1
10.1007/s11128-011-0307-1,http://dblp.l3s.de/d2r/resource/publications/journals/qip/Zawadzki12,1,0
10.1007/s11760-013-0593-4,http://dblp.l3s.de/d2r/resource/publications/journals/sivp/Abo-ZahhadAA14,1,0
10.1016/j.imavis.2009.10.010,http://dblp.l3s.de/d2r/resource/publications/journals/ivc/SenP10,1,0
10.1007/978-0-85729-079-3,http://dblp.l3s.de/d2r/resource/publications/series/hci/AignerMST11,2,1
10.1093/bioinformatics/btp563,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/YuraH09,1,0
10.1021/ci800344p,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/ScheiberCMSBMWHAUGDJ09,3,1
10.1007/978-90-481-9112-3_11,http://dblp.l3s.de/d2r/resource/publications/conf/cisse/DrungilasBD09,1,0
10.1093/bioinformatics/btv501,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/YiLLZ15,2,1
10.1016/j.asoc.2012.01.012,http://dblp.l3s.de/d2r/resource/publications/journals/asc/Yildiz13,1,0
10.1371/journal.pcbi.1003603,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/LeVineW14,4,1
10.1093/bioinformatics/bts570,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HuDSQRL12,14,1
10.1016/j.eswa.2011.12.046,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/LiYZ12,1,0
10.1016/j.eswa.2012.07.004,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/LopezGRGVV13,1,0
10.1093/nar/gks1202,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ChivianDKA13,2,1
10.1007/978-3-642-02472-6_26,http://dblp.l3s.de/d2r/resource/publications/conf/fmn/CerqueiraJLPR09,1,0
10.1016/j.neunet.2009.12.006,http://dblp.l3s.de/d2r/resource/publications/journals/nn/NamikawaT10,1,0
10.1007/978-3-319-22846-4_10,http://dblp.l3s.de/d2r/resource/publications/conf/trust/ArmknechtKMYZ15,1,0
10.1155/2013/271865,http://dblp.l3s.de/d2r/resource/publications/journals/advai/Jain13,1,0
10.1007/s11948-011-9302-2,http://dblp.l3s.de/d2r/resource/publications/journals/see/Jasanoff11,1,0
10.1186/1748-7188-6-22,http://dblp.l3s.de/d2r/resource/publications/journals/almob/PavlidisPS11,1,0
10.1016/j.chb.2010.03.018,http://dblp.l3s.de/d2r/resource/publications/journals/chb/Amichai-HamburgerV10,2,1
10.1016/j.chb.2011.07.003,http://dblp.l3s.de/d2r/resource/publications/journals/chb/BaekHHY11,2,1
10.1093/nar/gkh099,http://dblp.l3s.de/d2r/resource/publications/journals/nar/OuyangB04,15,1
10.1016/j.dss.2014.02.003,http://dblp.l3s.de/d2r/resource/publications/journals/dss/Gerber14,2,1
10.1093/database/bat052,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/YangYLWXWFC13,3,1
10.1016/j.compbiolchem.2014.11.005,http://dblp.l3s.de/d2r/resource/publications/journals/candc/SahaSGG15,2,1
10.1109/49.793310,http://dblp.l3s.de/d2r/resource/publications/journals/jsac/WongCLM99,1,0
10.1186/1752-0509-6-87,http://dblp.l3s.de/d2r/resource/publications/journals/bmcsb/PengW0LWP12,4,1
10.1007/978-3-642-15745-5_36,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/ElliottFACA10,1,0
10.1162/jocn.2008.20144,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/TsaiKHT08,5,1
10.1093/nar/13.13.4677,http://dblp.l3s.de/d2r/resource/publications/journals/nar/MarchAI85,1,0
10.1016/j.csl.2012.02.005,http://dblp.l3s.de/d2r/resource/publications/journals/csl/SchullerSBBDMN13,1,0
10.1136/amiajnl-2012-001422,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/BassiL13,2,1
10.1007/s13278-015-0253-5,http://dblp.l3s.de/d2r/resource/publications/journals/snam/JiCWG15,1,0
10.1371/journal.pcbi.1000797,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/KuhlmanLLH10,2,1
10.1089/cmb.2012.0065,http://dblp.l3s.de/d2r/resource/publications/journals/jcb/LaviDS12,5,1
10.1016/j.compenvurbsys.2012.03.002,http://dblp.l3s.de/d2r/resource/publications/journals/urban/AslanKU12,5,1
10.1016/j.amc.2014.02.030,http://dblp.l3s.de/d2r/resource/publications/journals/amc/Matloka14,1,0
10.1016/j.socnet.2015.07.002,http://dblp.l3s.de/d2r/resource/publications/journals/socnet/NealNC16,1,0
10.1162/jocn.2009.21075,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/BergstromFR09,2,1
10.1016/j.ins.2014.07.034,http://dblp.l3s.de/d2r/resource/publications/journals/isci/WangWWZC14,1,0
10.1016/j.chb.2010.01.011,http://dblp.l3s.de/d2r/resource/publications/journals/chb/ChenJ10,1,0
10.3389/fninf.2014.00036,http://dblp.l3s.de/d2r/resource/publications/journals/fini/WoodmanPDKLMMJ14,3,1
10.1093/database/bav093,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/WangWLCW15,1,0
10.1007/s10827-013-0447-7,http://dblp.l3s.de/d2r/resource/publications/journals/jcns/Conde-SousaA13,1,0
10.1002/jcc.20672,http://dblp.l3s.de/d2r/resource/publications/journals/jcc/EomBAN07,1,0
10.1109/78.127962,http://dblp.l3s.de/d2r/resource/publications/journals/tsp/Pappas92,1,0
10.1016/j.ipm.2014.06.001,http://dblp.l3s.de/d2r/resource/publications/journals/ipm/Johnson14,1,0
10.1162/jocn.2009.21278,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/SchwabeSKO10,8,1
10.1007/3-540-45787-9_36,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/SzczerbaS02,1,0
10.1021/ci100474n,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/SrivastavaCKS11,1,0
10.1016/j.neuroimage.2008.10.055,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/WoolrichJPCMBBJS09,39,1
10.1016/j.eswa.2010.05.070,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/Alvarez-GarciaOAV10,1,0
10.1093/bioinformatics/btm420,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ReedFPCSF07,1,0
10.1007/s11517-008-0356-5,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/McGarryH08,1,0
10.1186/1756-0381-6-10,http://dblp.l3s.de/d2r/resource/publications/journals/biodatamining/MalleyDM13,1,0
10.1093/nar/gks1057,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ZhanR13,7,1
10.1007/3-540-47873-6_26,http://dblp.l3s.de/d2r/resource/publications/conf/gw/Wanderley01,1,0
10.1007/s00521-014-1669-y,http://dblp.l3s.de/d2r/resource/publications/journals/nca/OuyangLTSS14,1,0
10.1016/j.neuroimage.2013.05.097,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/Moreno-DuarteMABZF14,1,0
10.1186/1472-6947-12-52,http://dblp.l3s.de/d2r/resource/publications/journals/midm/LinderSVMMV12,1,0
10.1007/978-3-319-11569-6_30,http://dblp.l3s.de/d2r/resource/publications/conf/mobiquitous/TorresRS13,1,0
10.1162/1064546053278919,http://dblp.l3s.de/d2r/resource/publications/journals/alife/MorenoE05,1,0
10.1186/1471-2105-14-190,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/RyslikCCMZ13,4,1
10.1177/1461444814521140,http://dblp.l3s.de/d2r/resource/publications/journals/nms/HingCGLWB15,1,0
10.1089/cyber.2010.0222,http://dblp.l3s.de/d2r/resource/publications/journals/cbsn/BrandLPSSA11,4,1
10.1007/978-3-642-32686-8_40,http://dblp.l3s.de/d2r/resource/publications/conf/new2an/Sneps-SneppeN12,1,0
10.1093/comjnl/20.4.359,http://dblp.l3s.de/d2r/resource/publications/journals/cj/Mojena77,2,1
10.1016/j.compbiomed.2015.06.018,http://dblp.l3s.de/d2r/resource/publications/journals/cbm/FeenyTFBB15,2,1
10.1016/j.patrec.2005.06.015,http://dblp.l3s.de/d2r/resource/publications/journals/prl/ToreyinDGC06,1,0
10.1093/bioinformatics/btv199,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/KirsanovaBRS15,2,1
10.1016/j.camwa.2014.07.010,http://dblp.l3s.de/d2r/resource/publications/journals/cma/AbertHPPRS14,1,0
10.1016/j.neuroimage.2012.10.002,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/TakahashiOK13,1,0
10.1109/9.935056,http://dblp.l3s.de/d2r/resource/publications/journals/tac/Sontag01,1,0
10.1016/j.neuroimage.2014.01.013,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/LucciBSR14,1,0
10.1016/j.neuroimage.2012.10.056,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/SacchetK13,1,0
10.1186/1471-2105-14-227,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/JiaCY13,1,0
10.1137/070697653,http://dblp.l3s.de/d2r/resource/publications/journals/mmas/MairalSE08,2,1
10.1007/978-3-642-13666-5_54,http://dblp.l3s.de/d2r/resource/publications/conf/mammo/MalkovMKWCS10,1,0
10.1007/11603047_14,http://dblp.l3s.de/d2r/resource/publications/conf/membrane/FontanaBM05,1,0
10.1007/978-3-642-21663-3_65,http://dblp.l3s.de/d2r/resource/publications/conf/hci/LaarGBNN11,1,0
10.1186/1472-6947-13-70,http://dblp.l3s.de/d2r/resource/publications/journals/midm/MichaelG13,1,0
10.1016/j.neuroimage.2009.12.020,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/LiuLYLLSFLJ10,1,0
10.1186/2041-1480-4-20,http://dblp.l3s.de/d2r/resource/publications/journals/biomedsem/RoncagliaMHBFIDML13,1,0
10.1136/jamia.2010.007047,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/FungMS10,2,1
10.1016/j.jmva.2012.02.005,http://dblp.l3s.de/d2r/resource/publications/journals/ma/PengL12,2,1
10.1007/978-3-642-38027-3_62,http://dblp.l3s.de/d2r/resource/publications/conf/gpc/ShinSS13,1,0
10.1007/s10791-008-9073-9,http://dblp.l3s.de/d2r/resource/publications/journals/ir/StokesLCZ09,1,0
10.1007/978-3-642-15819-3_21,http://dblp.l3s.de/d2r/resource/publications/conf/icann/CookJKS10,1,0
10.1007/s10916-009-9396-0,http://dblp.l3s.de/d2r/resource/publications/journals/jms/SeyedinJ11,2,1
10.1016/j.automatica.2007.04.024,http://dblp.l3s.de/d2r/resource/publications/journals/automatica/ZhangH08,1,0
10.1016/j.amc.2013.10.072,http://dblp.l3s.de/d2r/resource/publications/journals/amc/PetkovicNPD14,1,0
10.1162/neco.2007.19.6.1503,http://dblp.l3s.de/d2r/resource/publications/journals/neco/ShimazakiS07,9,1
10.1093/nar/gks1194,http://dblp.l3s.de/d2r/resource/publications/journals/nar/VallenetBCCELFLMRRSSSWM13,42,1
10.1186/1471-2105-11-281,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/StevensBAW10,1,0
10.1016/j.neunet.2006.07.002,http://dblp.l3s.de/d2r/resource/publications/journals/nn/SunZSM07,1,0
10.1186/1471-2105-14-116,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/TangR13,3,1
10.1093/bioinformatics/btp335,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/Gouveia-OliveiraRWSSMP09,2,1
10.1016/j.joi.2014.05.001,http://dblp.l3s.de/d2r/resource/publications/journals/joi/XiaoLLZ14,1,0
